,id,name,date,gmap_score,hystreet_score,cycle_score
3012,07134,Birkenfeld,2020-03-15,0.14,0.22,0.91
3013,07134,Birkenfeld,2020-03-16,0.04,0.78,0.28
3014,07134,Birkenfeld,2020-03-17,0.83,0.08,0.16
3015,07134,Birkenfeld,2020-03-18,0.6,0.28,0.78
3016,07134,Birkenfeld,2020-03-19,0.51,0.79,0.47
3017,07134,Birkenfeld,2020-03-20,0.76,0.37,0.55
3018,07134,Birkenfeld,2020-03-21,0.27,0.97,0.39
3019,07134,Birkenfeld,2020-03-22,0.75,0.58,0.69
3020,07135,Cochem-Zell,2020-03-13,0.49,0.67,0.51
3021,07135,Cochem-Zell,2020-03-14,0.34,0.39,0.43
3022,07135,Cochem-Zell,2020-03-15,0.65,0.49,0.87
3023,07135,Cochem-Zell,2020-03-16,0.71,0.9,0.46
3024,07135,Cochem-Zell,2020-03-17,0.74,0.55,0.01
3025,07135,Cochem-Zell,2020-03-18,0.47,0.02,0.4
3026,07135,Cochem-Zell,2020-03-19,0.43,0.78,0.94
3027,07135,Cochem-Zell,2020-03-20,1.0,0.24,0.02
3028,07135,Cochem-Zell,2020-03-21,0.83,0.12,0.73
3029,07135,Cochem-Zell,2020-03-22,0.18,0.68,0.35
3030,07333,Donnersbergkreis,2020-03-13,0.5,0.16,0.27
3031,07333,Donnersbergkreis,2020-03-14,0.13,0.13,0.95
3032,07333,Donnersbergkreis,2020-03-15,0.92,0.83,0.53
3033,07333,Donnersbergkreis,2020-03-16,0.03,0.32,0.16
3034,07333,Donnersbergkreis,2020-03-17,0.19,0.62,0.59
3035,07333,Donnersbergkreis,2020-03-18,0.94,0.97,0.7
3036,07333,Donnersbergkreis,2020-03-19,0.03,0.87,0.56
3037,07333,Donnersbergkreis,2020-03-20,0.2,0.19,0.17
3038,07333,Donnersbergkreis,2020-03-21,0.85,0.95,0.99
3039,07333,Donnersbergkreis,2020-03-22,0.73,0.96,0.7
3040,07232,Eifelkreis Bitburg-Prüm,2020-03-13,0.29,0.55,0.08
3041,07232,Eifelkreis Bitburg-Prüm,2020-03-14,0.64,0.35,0.89
3042,07232,Eifelkreis Bitburg-Prüm,2020-03-15,0.86,0.59,0.46
3043,07232,Eifelkreis Bitburg-Prüm,2020-03-16,0.97,1.0,0.7
3044,07232,Eifelkreis Bitburg-Prüm,2020-03-17,0.94,0.86,0.56
3045,07232,Eifelkreis Bitburg-Prüm,2020-03-18,0.71,0.67,0.56
3046,07232,Eifelkreis Bitburg-Prüm,2020-03-19,0.97,0.17,0.27
3047,07232,Eifelkreis Bitburg-Prüm,2020-03-20,0.87,0.18,0.6
3048,07232,Eifelkreis Bitburg-Prüm,2020-03-21,0.93,0.78,0.65
3049,07232,Eifelkreis Bitburg-Prüm,2020-03-22,0.09,0.14,0.56
3050,07311,Frankenthal (Pfalz),2020-03-13,0.71,0.98,0.66
3051,07311,Frankenthal (Pfalz),2020-03-14,0.58,0.94,0.35
3052,07311,Frankenthal (Pfalz),2020-03-15,0.16,0.46,0.3
3053,07311,Frankenthal (Pfalz),2020-03-16,0.55,0.29,0.98
3054,07311,Frankenthal (Pfalz),2020-03-17,0.36,0.88,0.71
3055,07311,Frankenthal (Pfalz),2020-03-18,0.77,0.83,0.36
3056,07311,Frankenthal (Pfalz),2020-03-19,0.48,0.91,0.11
3057,07311,Frankenthal (Pfalz),2020-03-20,0.23,0.81,0.87
3058,07311,Frankenthal (Pfalz),2020-03-21,0.95,0.63,0.9
3059,07311,Frankenthal (Pfalz),2020-03-22,0.31,0.9,0.02
3060,07334,Germersheim,2020-03-13,0.01,0.6,0.82
3061,07334,Germersheim,2020-03-14,0.85,0.87,0.82
3062,07334,Germersheim,2020-03-15,0.39,0.53,0.4
3063,07334,Germersheim,2020-03-16,0.65,0.93,0.65
3064,07334,Germersheim,2020-03-17,0.02,0.12,0.94
3065,07334,Germersheim,2020-03-18,0.23,0.13,0.82
3066,07334,Germersheim,2020-03-19,0.67,0.68,0.38
3067,07334,Germersheim,2020-03-20,0.42,0.6,0.19
3068,07334,Germersheim,2020-03-21,0.79,0.62,0.08
3069,07334,Germersheim,2020-03-22,0.46,0.26,0.31
3070,07312,Kaiserslautern,2020-03-13,0.7,0.08,0.25
3071,07312,Kaiserslautern,2020-03-14,0.45,0.87,0.22
3072,07312,Kaiserslautern,2020-03-15,0.02,0.73,0.26
3073,07312,Kaiserslautern,2020-03-16,0.7,0.82,0.54
3074,07312,Kaiserslautern,2020-03-17,0.27,0.82,0.33
3075,07312,Kaiserslautern,2020-03-18,0.07,0.5,0.56
3076,07312,Kaiserslautern,2020-03-19,0.8,0.26,0.04
3077,07312,Kaiserslautern,2020-03-20,0.49,0.68,0.82
3078,07312,Kaiserslautern,2020-03-21,0.78,0.86,0.07
3079,07312,Kaiserslautern,2020-03-22,0.19,0.78,0.7
3080,07335,Kaiserslautern,2020-03-13,0.1,0.1,0.79
3081,07335,Kaiserslautern,2020-03-14,0.89,0.15,0.83
3082,07335,Kaiserslautern,2020-03-15,0.22,0.59,0.33
3083,07335,Kaiserslautern,2020-03-16,0.41,0.92,0.36
3084,07335,Kaiserslautern,2020-03-17,0.5,0.84,0.07
3085,07335,Kaiserslautern,2020-03-18,0.78,0.46,0.8
3086,07335,Kaiserslautern,2020-03-19,0.34,0.77,0.13
3087,07335,Kaiserslautern,2020-03-20,0.51,0.0,0.59
3088,07335,Kaiserslautern,2020-03-21,0.54,0.13,0.14
3089,07335,Kaiserslautern,2020-03-22,0.94,0.93,0.59
3090,07111,Koblenz,2020-03-13,0.0,0.84,0.0
3091,07111,Koblenz,2020-03-14,0.23,0.9,0.76
3092,07111,Koblenz,2020-03-15,0.21,0.56,0.44
3093,07111,Koblenz,2020-03-16,0.53,0.57,0.6
3094,07111,Koblenz,2020-03-17,0.56,0.37,0.63
3095,07111,Koblenz,2020-03-18,0.98,0.34,0.54
3096,07111,Koblenz,2020-03-19,0.68,0.36,0.1
3097,07111,Koblenz,2020-03-20,0.72,0.16,0.38
3098,07111,Koblenz,2020-03-21,0.96,0.59,0.65
3099,07111,Koblenz,2020-03-22,0.97,0.85,0.55
3100,07336,Kusel,2020-03-13,0.49,0.94,0.38
3101,07336,Kusel,2020-03-14,0.88,0.75,0.63
3102,07336,Kusel,2020-03-15,0.76,0.29,0.94
3103,07336,Kusel,2020-03-16,0.18,0.13,0.14
3104,07336,Kusel,2020-03-17,0.6,0.93,0.06
3105,07336,Kusel,2020-03-18,0.41,0.4,0.54
3106,07336,Kusel,2020-03-19,0.85,0.06,0.31
3107,07336,Kusel,2020-03-20,0.44,0.64,1.0
3108,07336,Kusel,2020-03-21,0.55,0.72,0.24
3109,07336,Kusel,2020-03-22,0.49,0.07,0.86
3110,07313,Landau in der Pfalz,2020-03-13,0.22,0.59,0.66
3111,07313,Landau in der Pfalz,2020-03-14,0.66,0.05,0.57
3112,07313,Landau in der Pfalz,2020-03-15,0.34,0.38,0.6
3113,07313,Landau in der Pfalz,2020-03-16,0.99,0.0,0.02
3114,07313,Landau in der Pfalz,2020-03-17,0.91,0.17,0.47
3115,07313,Landau in der Pfalz,2020-03-18,0.1,0.28,0.53
3116,07313,Landau in der Pfalz,2020-03-19,0.92,0.26,0.98
3117,07313,Landau in der Pfalz,2020-03-20,0.22,0.71,0.82
3118,07313,Landau in der Pfalz,2020-03-21,0.62,0.48,0.77
3119,07313,Landau in der Pfalz,2020-03-22,0.99,0.9,0.5
3120,07314,Ludwigshafen am Rhein,2020-03-13,0.05,0.6,0.25
3121,07314,Ludwigshafen am Rhein,2020-03-14,0.05,0.95,0.65
3122,07314,Ludwigshafen am Rhein,2020-03-15,0.42,0.0,0.65
3123,07314,Ludwigshafen am Rhein,2020-03-16,0.8,0.64,0.07
3124,07314,Ludwigshafen am Rhein,2020-03-17,0.3,0.82,0.79
3125,07314,Ludwigshafen am Rhein,2020-03-18,0.18,0.91,0.81
3126,07314,Ludwigshafen am Rhein,2020-03-19,0.23,0.58,0.36
3127,07314,Ludwigshafen am Rhein,2020-03-20,0.37,0.81,0.62
3128,07314,Ludwigshafen am Rhein,2020-03-21,0.11,0.0,0.44
3129,07314,Ludwigshafen am Rhein,2020-03-22,0.16,0.56,0.3
3130,07339,Mainz-Bingen,2020-03-13,0.69,0.6,0.89
3131,07339,Mainz-Bingen,2020-03-14,0.32,0.88,0.45
3132,07339,Mainz-Bingen,2020-03-15,0.8,0.3,0.52
3133,07339,Mainz-Bingen,2020-03-16,0.89,0.99,0.81
3134,07339,Mainz-Bingen,2020-03-17,0.35,0.97,0.08
3135,07339,Mainz-Bingen,2020-03-18,0.85,0.41,0.08
3136,07339,Mainz-Bingen,2020-03-19,0.3,0.85,0.47
3137,07339,Mainz-Bingen,2020-03-20,0.46,0.23,0.05
3138,07339,Mainz-Bingen,2020-03-21,0.47,0.03,0.27
3139,07339,Mainz-Bingen,2020-03-22,0.49,0.2,0.59
3140,07315,Mainz,2020-03-13,0.94,0.49,0.48
3141,07315,Mainz,2020-03-14,0.0,0.12,0.7
3142,07315,Mainz,2020-03-15,0.8,0.74,0.39
3143,07315,Mainz,2020-03-16,0.52,0.31,0.16
3144,07315,Mainz,2020-03-17,0.65,0.52,0.27
3145,07315,Mainz,2020-03-18,0.35,0.3,0.26
3146,07315,Mainz,2020-03-19,0.3,0.25,0.88
3147,07315,Mainz,2020-03-20,0.07,0.46,0.11
3148,07315,Mainz,2020-03-21,0.23,0.46,0.62
3149,07315,Mainz,2020-03-22,0.32,0.72,0.42
3150,07137,Mayen-Koblenz,2020-03-13,0.19,0.58,0.91
3151,07137,Mayen-Koblenz,2020-03-14,0.26,0.26,0.17
3152,07137,Mayen-Koblenz,2020-03-15,0.38,0.86,0.57
3153,07137,Mayen-Koblenz,2020-03-16,0.9,0.25,0.17
3154,07137,Mayen-Koblenz,2020-03-17,0.14,0.56,0.58
3155,07137,Mayen-Koblenz,2020-03-18,0.71,0.24,0.85
3156,07137,Mayen-Koblenz,2020-03-19,0.52,0.31,0.04
3157,07137,Mayen-Koblenz,2020-03-20,0.15,0.73,0.65
3158,07137,Mayen-Koblenz,2020-03-21,0.94,0.39,0.06
3159,07137,Mayen-Koblenz,2020-03-22,0.71,0.37,0.3
3160,07316,Neustadt an der Weinstraße,2020-03-13,1.0,0.94,0.65
3161,07316,Neustadt an der Weinstraße,2020-03-14,0.57,0.22,0.17
3162,07316,Neustadt an der Weinstraße,2020-03-15,0.3,0.71,0.56
3163,07316,Neustadt an der Weinstraße,2020-03-16,0.04,0.5,1.0
3164,07316,Neustadt an der Weinstraße,2020-03-17,0.7,0.33,0.76
3165,07316,Neustadt an der Weinstraße,2020-03-18,0.8,0.71,0.11
3166,07316,Neustadt an der Weinstraße,2020-03-19,0.34,0.5,0.44
3167,07316,Neustadt an der Weinstraße,2020-03-20,0.09,0.34,0.18
3168,07316,Neustadt an der Weinstraße,2020-03-21,0.34,0.16,0.33
3169,07316,Neustadt an der Weinstraße,2020-03-22,0.14,0.76,0.29
3170,07138,Neuwied,2020-03-13,0.98,0.45,0.58
3171,07138,Neuwied,2020-03-14,0.94,0.94,0.49
3172,07138,Neuwied,2020-03-15,0.74,0.48,0.71
3173,07138,Neuwied,2020-03-16,0.17,0.77,0.05
3174,07138,Neuwied,2020-03-17,0.18,0.99,0.2
3175,07138,Neuwied,2020-03-18,0.77,0.15,0.93
3176,07138,Neuwied,2020-03-19,0.92,0.04,0.07
3177,07138,Neuwied,2020-03-20,0.19,0.89,0.93
3178,07138,Neuwied,2020-03-21,0.89,0.67,0.17
3179,07138,Neuwied,2020-03-22,0.33,0.9,0.01
3180,07317,Pirmasens,2020-03-13,0.04,0.71,0.67
3181,07317,Pirmasens,2020-03-14,0.91,0.09,0.58
3182,07317,Pirmasens,2020-03-15,0.29,0.7,0.99
3183,07317,Pirmasens,2020-03-16,0.8,0.9,0.71
3184,07317,Pirmasens,2020-03-17,0.87,0.7,0.28
3185,07317,Pirmasens,2020-03-18,0.31,0.34,0.42
3186,07317,Pirmasens,2020-03-19,0.04,0.97,0.29
3187,07317,Pirmasens,2020-03-20,0.13,0.36,0.87
3188,07317,Pirmasens,2020-03-21,0.41,0.31,0.42
3189,07317,Pirmasens,2020-03-22,0.12,0.41,0.64
3190,07140,Rhein-Hunsrück-Kreis,2020-03-13,0.68,0.28,0.89
3191,07140,Rhein-Hunsrück-Kreis,2020-03-14,0.56,0.56,0.32
3192,07140,Rhein-Hunsrück-Kreis,2020-03-15,0.59,0.64,0.69
3193,07140,Rhein-Hunsrück-Kreis,2020-03-16,0.49,0.03,0.93
3194,07140,Rhein-Hunsrück-Kreis,2020-03-17,0.99,0.97,0.58
3195,07140,Rhein-Hunsrück-Kreis,2020-03-18,0.84,0.87,0.41
3196,07140,Rhein-Hunsrück-Kreis,2020-03-19,0.27,0.73,0.92
3197,07140,Rhein-Hunsrück-Kreis,2020-03-20,0.66,0.88,0.11
3198,07140,Rhein-Hunsrück-Kreis,2020-03-21,0.03,0.22,0.67
3199,07140,Rhein-Hunsrück-Kreis,2020-03-22,0.01,0.23,0.5
3200,07141,Rhein-Lahn-Kreis,2020-03-13,0.73,0.15,0.41
3201,07141,Rhein-Lahn-Kreis,2020-03-14,0.38,0.05,0.66
3202,07141,Rhein-Lahn-Kreis,2020-03-15,0.79,0.96,0.19
3203,07141,Rhein-Lahn-Kreis,2020-03-16,0.07,0.39,0.85
3204,07141,Rhein-Lahn-Kreis,2020-03-17,0.8,0.83,0.14
3205,07141,Rhein-Lahn-Kreis,2020-03-18,0.16,0.34,0.82
3206,07141,Rhein-Lahn-Kreis,2020-03-19,0.46,0.37,0.25
3207,07141,Rhein-Lahn-Kreis,2020-03-20,0.01,0.37,0.95
3208,07141,Rhein-Lahn-Kreis,2020-03-21,0.71,0.89,0.16
3209,07141,Rhein-Lahn-Kreis,2020-03-22,0.97,0.1,0.98
3210,07338,Rhein-Pfalz-Kreis,2020-03-13,0.22,0.63,0.82
3211,07338,Rhein-Pfalz-Kreis,2020-03-14,0.66,0.91,0.68
3212,07338,Rhein-Pfalz-Kreis,2020-03-15,0.91,0.26,0.87
3213,07338,Rhein-Pfalz-Kreis,2020-03-16,0.25,0.77,0.78
3214,07338,Rhein-Pfalz-Kreis,2020-03-17,0.49,0.71,0.66
3215,07338,Rhein-Pfalz-Kreis,2020-03-18,0.16,0.15,0.99
3216,07338,Rhein-Pfalz-Kreis,2020-03-19,0.34,0.3,0.59
3217,07338,Rhein-Pfalz-Kreis,2020-03-20,0.89,0.64,0.77
3218,07338,Rhein-Pfalz-Kreis,2020-03-21,0.1,0.15,0.88
3219,07338,Rhein-Pfalz-Kreis,2020-03-22,0.63,0.66,0.31
3220,07337,Südliche Weinstraße,2020-03-13,0.37,0.32,0.34
3221,07337,Südliche Weinstraße,2020-03-14,0.17,0.55,0.17
3222,07337,Südliche Weinstraße,2020-03-15,0.2,0.35,0.64
3223,07337,Südliche Weinstraße,2020-03-16,0.72,0.23,0.94
3224,07337,Südliche Weinstraße,2020-03-17,0.3,0.28,0.86
3225,07337,Südliche Weinstraße,2020-03-18,0.06,0.9,0.07
3226,07337,Südliche Weinstraße,2020-03-19,0.55,0.11,0.78
3227,07337,Südliche Weinstraße,2020-03-20,0.42,0.69,0.7
3228,07337,Südliche Weinstraße,2020-03-21,0.77,0.3,0.71
3229,07337,Südliche Weinstraße,2020-03-22,0.28,0.25,0.99
3230,07340,Südwestpfalz,2020-03-13,0.49,0.22,0.05
3231,07340,Südwestpfalz,2020-03-14,0.23,0.06,0.38
3232,07340,Südwestpfalz,2020-03-15,1.0,0.59,0.0
3233,07340,Südwestpfalz,2020-03-16,0.11,0.12,0.84
3234,07340,Südwestpfalz,2020-03-17,0.29,0.75,0.94
3235,07340,Südwestpfalz,2020-03-18,0.29,0.5,0.07
3236,07340,Südwestpfalz,2020-03-19,0.31,0.57,0.01
3237,07340,Südwestpfalz,2020-03-20,0.18,0.56,0.01
3238,07340,Südwestpfalz,2020-03-21,0.66,0.94,0.99
3239,07340,Südwestpfalz,2020-03-22,0.39,0.09,0.14
3240,07318,Speyer,2020-03-13,0.3,0.79,0.04
3241,07318,Speyer,2020-03-14,0.93,0.8,0.58
3242,07318,Speyer,2020-03-15,0.52,0.04,0.25
3243,07318,Speyer,2020-03-16,0.57,0.55,0.47
3244,07318,Speyer,2020-03-17,0.91,0.98,0.24
3245,07318,Speyer,2020-03-18,0.45,0.34,0.6
3246,07318,Speyer,2020-03-19,0.75,0.15,0.9
3247,07318,Speyer,2020-03-20,0.45,0.98,0.24
3248,07318,Speyer,2020-03-21,0.27,0.02,0.13
3249,07318,Speyer,2020-03-22,0.45,0.15,0.98
3250,07235,Trier-Saarburg,2020-03-13,0.06,0.37,0.34
3251,07235,Trier-Saarburg,2020-03-14,0.85,0.83,0.36
3252,07235,Trier-Saarburg,2020-03-15,0.97,0.67,0.73
3253,07235,Trier-Saarburg,2020-03-16,0.51,0.53,0.6
3254,07235,Trier-Saarburg,2020-03-17,0.41,0.37,0.15
3255,07235,Trier-Saarburg,2020-03-18,0.01,0.65,0.2
3256,07235,Trier-Saarburg,2020-03-19,0.42,0.93,0.97
3257,07235,Trier-Saarburg,2020-03-20,0.75,0.27,0.2
3258,07235,Trier-Saarburg,2020-03-21,0.83,0.17,0.88
3259,07235,Trier-Saarburg,2020-03-22,0.27,0.21,0.51
3260,07211,Trier,2020-03-13,0.9,0.1,0.7
3261,07211,Trier,2020-03-14,0.05,0.57,0.99
3262,07211,Trier,2020-03-15,0.59,0.51,0.32
3263,07211,Trier,2020-03-16,0.31,0.51,0.69
3264,07211,Trier,2020-03-17,0.78,0.87,0.01
3265,07211,Trier,2020-03-18,0.14,0.9,0.03
3266,07211,Trier,2020-03-19,0.19,0.06,0.29
3267,07211,Trier,2020-03-20,0.15,0.99,0.06
3268,07211,Trier,2020-03-21,0.45,0.05,0.07
3269,07211,Trier,2020-03-22,0.53,0.85,0.52
3270,07233,Vulkaneifel,2020-03-13,0.68,1.0,0.38
3271,07233,Vulkaneifel,2020-03-14,0.11,0.73,0.87
3272,07233,Vulkaneifel,2020-03-15,0.79,0.94,0.41
3273,07233,Vulkaneifel,2020-03-16,1.0,0.81,0.45
3274,07233,Vulkaneifel,2020-03-17,0.47,0.52,0.33
3275,07233,Vulkaneifel,2020-03-18,0.34,0.51,0.75
3276,07233,Vulkaneifel,2020-03-19,0.21,0.88,0.83
3277,07233,Vulkaneifel,2020-03-20,0.42,0.46,0.37
3278,07233,Vulkaneifel,2020-03-21,0.35,0.18,0.17
3279,07233,Vulkaneifel,2020-03-22,0.85,0.99,0.34
3280,07143,Westerwaldkreis,2020-03-13,0.25,0.09,0.69
3281,07143,Westerwaldkreis,2020-03-14,0.3,0.44,0.58
3282,07143,Westerwaldkreis,2020-03-15,0.2,0.16,0.1
3283,07143,Westerwaldkreis,2020-03-16,0.54,0.72,0.06
3284,07143,Westerwaldkreis,2020-03-17,0.58,0.68,0.34
3285,07143,Westerwaldkreis,2020-03-18,0.61,0.12,0.8
3286,07143,Westerwaldkreis,2020-03-19,0.75,0.37,0.54
3287,07143,Westerwaldkreis,2020-03-20,0.83,0.86,0.09
3288,07143,Westerwaldkreis,2020-03-21,0.0,0.03,0.74
3289,07143,Westerwaldkreis,2020-03-22,0.18,0.24,0.94
3290,07319,Worms,2020-03-13,0.99,0.13,0.01
3291,07319,Worms,2020-03-14,0.23,0.76,0.05
3292,07319,Worms,2020-03-15,0.76,0.98,0.41
3293,07319,Worms,2020-03-16,0.92,0.8,0.8
3294,07319,Worms,2020-03-17,0.58,0.44,0.66
3295,07319,Worms,2020-03-18,0.33,0.36,0.53
3296,07319,Worms,2020-03-19,0.89,0.71,0.99
3297,07319,Worms,2020-03-20,0.02,0.93,0.34
3298,07319,Worms,2020-03-21,0.37,0.42,0.35
3299,07319,Worms,2020-03-22,0.84,0.87,0.61
3300,07320,Zweibrücken,2020-03-13,0.95,0.8,0.74
3301,07320,Zweibrücken,2020-03-14,0.76,0.54,0.85
3302,07320,Zweibrücken,2020-03-15,0.04,0.43,0.48
3303,07320,Zweibrücken,2020-03-16,0.34,0.47,0.01
3304,07320,Zweibrücken,2020-03-17,0.28,0.96,0.04
3305,07320,Zweibrücken,2020-03-18,0.25,0.63,0.09
3306,07320,Zweibrücken,2020-03-19,0.35,0.84,0.94
3307,07320,Zweibrücken,2020-03-20,0.86,0.51,0.92
3308,07320,Zweibrücken,2020-03-21,0.92,0.08,0.92
3309,07320,Zweibrücken,2020-03-22,0.81,0.75,0.2
3310,10042,Merzig-Wadern,2020-03-13,0.29,0.2,0.28
3311,10042,Merzig-Wadern,2020-03-14,0.84,0.7,0.5
3312,10042,Merzig-Wadern,2020-03-15,0.9,0.98,0.72
3313,10042,Merzig-Wadern,2020-03-16,0.35,0.76,0.58
3314,10042,Merzig-Wadern,2020-03-17,0.8,0.68,0.58
3315,10042,Merzig-Wadern,2020-03-18,0.82,0.1,0.77
3316,10042,Merzig-Wadern,2020-03-19,0.06,0.26,0.04
3317,10042,Merzig-Wadern,2020-03-20,0.91,0.06,0.96
3318,10042,Merzig-Wadern,2020-03-21,0.29,1.0,0.34
3319,10042,Merzig-Wadern,2020-03-22,0.29,0.35,0.86
3320,10043,Neunkirchen,2020-03-13,0.81,0.61,0.1
3321,10043,Neunkirchen,2020-03-14,0.02,0.89,0.76
3322,10043,Neunkirchen,2020-03-15,0.31,0.12,0.84
3323,10043,Neunkirchen,2020-03-16,0.82,0.41,0.62
3324,10043,Neunkirchen,2020-03-17,0.27,0.11,0.63
3325,10043,Neunkirchen,2020-03-18,0.62,0.39,0.76
3326,10043,Neunkirchen,2020-03-19,0.95,0.36,0.14
3327,10043,Neunkirchen,2020-03-20,0.62,0.55,1.0
3328,10043,Neunkirchen,2020-03-21,0.91,0.8,0.9
3329,10043,Neunkirchen,2020-03-22,0.11,0.15,0.45
3330,10041,Regionalverband Saarbrücken,2020-03-13,0.73,0.26,0.35
3331,10041,Regionalverband Saarbrücken,2020-03-14,0.09,0.49,0.07
3332,10041,Regionalverband Saarbrücken,2020-03-15,0.66,0.35,0.91
3333,10041,Regionalverband Saarbrücken,2020-03-16,0.5,0.41,0.96
3334,10041,Regionalverband Saarbrücken,2020-03-17,0.98,0.46,0.22
3335,10041,Regionalverband Saarbrücken,2020-03-18,0.95,0.2,0.44
3336,10041,Regionalverband Saarbrücken,2020-03-19,0.65,0.3,0.87
3337,10041,Regionalverband Saarbrücken,2020-03-20,0.53,0.0,0.19
3338,10041,Regionalverband Saarbrücken,2020-03-21,0.97,0.58,0.89
3339,10041,Regionalverband Saarbrücken,2020-03-22,0.75,0.95,0.17
3340,10044,Saarlouis,2020-03-13,0.5,0.35,0.17
3341,10044,Saarlouis,2020-03-14,0.08,0.65,0.71
3342,10044,Saarlouis,2020-03-15,0.38,0.58,0.65
3343,10044,Saarlouis,2020-03-16,0.82,0.18,0.18
3344,10044,Saarlouis,2020-03-17,0.84,0.03,0.52
3345,10044,Saarlouis,2020-03-18,0.08,0.35,0.42
3346,10044,Saarlouis,2020-03-19,0.66,0.19,0.33
3347,10044,Saarlouis,2020-03-20,0.17,0.69,0.26
3348,10044,Saarlouis,2020-03-21,0.56,0.76,0.66
3349,10044,Saarlouis,2020-03-22,0.54,0.74,0.2
3350,10045,Saarpfalz-Kreis,2020-03-13,0.84,0.89,0.78
3351,10045,Saarpfalz-Kreis,2020-03-14,0.62,0.79,0.61
3352,10045,Saarpfalz-Kreis,2020-03-15,0.0,0.11,0.81
3353,10045,Saarpfalz-Kreis,2020-03-16,0.01,0.18,0.86
3354,10045,Saarpfalz-Kreis,2020-03-17,0.6,0.34,0.39
3355,10045,Saarpfalz-Kreis,2020-03-18,0.82,0.03,0.8
3356,10045,Saarpfalz-Kreis,2020-03-19,0.54,0.46,0.22
3357,10045,Saarpfalz-Kreis,2020-03-20,0.42,0.82,0.12
3358,10045,Saarpfalz-Kreis,2020-03-21,0.56,0.86,0.15
3359,10045,Saarpfalz-Kreis,2020-03-22,0.04,0.85,0.66
3360,10046,St. Wendel,2020-03-13,0.18,0.6,0.02
3361,10046,St. Wendel,2020-03-14,0.86,0.47,0.92
3362,10046,St. Wendel,2020-03-15,0.6,0.92,0.92
3363,10046,St. Wendel,2020-03-16,0.2,0.4,0.51
3364,10046,St. Wendel,2020-03-17,0.2,0.15,0.54
3365,10046,St. Wendel,2020-03-18,0.79,0.29,0.63
3366,10046,St. Wendel,2020-03-19,0.23,0.28,0.04
3367,10046,St. Wendel,2020-03-20,1.0,0.94,0.64
3368,10046,St. Wendel,2020-03-21,0.88,0.57,0.3
3369,10046,St. Wendel,2020-03-22,0.97,0.41,0.27
3370,15081,Altmarkkreis Salzwedel,2020-03-13,0.07,0.8,0.0
3371,15081,Altmarkkreis Salzwedel,2020-03-14,0.16,0.58,0.67
3372,15081,Altmarkkreis Salzwedel,2020-03-15,0.85,0.17,0.32
3373,15081,Altmarkkreis Salzwedel,2020-03-16,0.58,0.16,0.88
3374,15081,Altmarkkreis Salzwedel,2020-03-17,0.71,1.0,0.74
3375,15081,Altmarkkreis Salzwedel,2020-03-18,0.44,0.56,0.43
3376,15081,Altmarkkreis Salzwedel,2020-03-19,0.78,0.66,0.25
3377,15081,Altmarkkreis Salzwedel,2020-03-20,0.89,0.26,0.34
3378,15081,Altmarkkreis Salzwedel,2020-03-21,0.04,0.58,0.32
3379,15081,Altmarkkreis Salzwedel,2020-03-22,0.13,0.47,0.46
3380,15082,Anhalt-Bitterfeld,2020-03-13,0.37,0.86,0.93
3381,15082,Anhalt-Bitterfeld,2020-03-14,0.35,0.45,0.27
3382,15082,Anhalt-Bitterfeld,2020-03-15,0.72,0.23,0.93
3383,15082,Anhalt-Bitterfeld,2020-03-16,0.13,0.64,0.27
3384,15082,Anhalt-Bitterfeld,2020-03-17,0.21,0.0,0.72
3385,15082,Anhalt-Bitterfeld,2020-03-18,0.55,0.63,0.99
3386,15082,Anhalt-Bitterfeld,2020-03-19,0.08,0.79,0.76
3387,15082,Anhalt-Bitterfeld,2020-03-20,0.49,0.63,0.44
3388,15082,Anhalt-Bitterfeld,2020-03-21,0.32,0.25,1.0
3389,15082,Anhalt-Bitterfeld,2020-03-22,0.17,0.43,0.35
3390,15083,Börde,2020-03-13,0.02,0.26,0.03
3391,15083,Börde,2020-03-14,0.58,0.92,0.88
3392,15083,Börde,2020-03-15,0.23,0.1,0.65
3393,15083,Börde,2020-03-16,0.12,0.51,0.94
3394,15083,Börde,2020-03-17,0.58,0.67,0.95
3395,15083,Börde,2020-03-18,0.86,0.54,0.92
3396,15083,Börde,2020-03-19,0.79,0.3,0.04
3397,15083,Börde,2020-03-20,0.06,0.68,0.12
3398,15083,Börde,2020-03-21,1.0,0.77,0.97
3399,15083,Börde,2020-03-22,0.08,0.74,0.82
3400,15084,Burgenlandkreis,2020-03-13,0.6,0.32,0.61
3401,15084,Burgenlandkreis,2020-03-14,0.8,0.19,0.37
3402,15084,Burgenlandkreis,2020-03-15,0.95,0.12,0.48
3403,15084,Burgenlandkreis,2020-03-16,0.14,0.41,0.04
3404,15084,Burgenlandkreis,2020-03-17,0.48,0.16,0.01
3405,15084,Burgenlandkreis,2020-03-18,0.06,0.04,0.72
3406,15084,Burgenlandkreis,2020-03-19,0.79,0.94,0.9
3407,15084,Burgenlandkreis,2020-03-20,0.28,0.8,0.53
3408,15084,Burgenlandkreis,2020-03-21,0.78,0.71,0.21
3409,15084,Burgenlandkreis,2020-03-22,0.17,0.26,0.04
3410,15001,Dessau-Roßlau,2020-03-13,0.15,0.66,0.24
3411,15001,Dessau-Roßlau,2020-03-14,0.55,0.73,0.95
3412,15001,Dessau-Roßlau,2020-03-15,0.4,0.87,0.64
